"","name","label"
"45","dhcag2","Children Grid: Age of Child 2: What was [name of child~s] age last birthday?"
"46","dhcr17","Children Grid: Relationship of Child 2 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"47","dhcr18","Children Grid: Relationship of Child 2 to Person 2: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"48","dhcr19","Children Grid: Relationship of Child 2 to Person 3: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"49","dhcr20","Children Grid: Relationship of Child 2 to Person 4: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"50","dhcr21","Children Grid: Relationship of Child 2 to Person 5: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"51","dhcr22","Children Grid: Relationship of Child 2 to Person 6: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"52","dhcr23","Children Grid: Relationship of Child 2 to Person 7: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"53","dhm2","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"54","dhc3","Children Grid: Child number within these parents(first child, second child etc)"
"55","dhcs3","Children Grid: Sex of Child 3: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"56","dhcby03","Children Grid: Year of Birth of Child 3: Year of birth: What is [name of child~s] date of birth?"
"57","dhcag3","Children Grid: Age of Child 3: What was [name of child~s] age last birthday?"
"58","dhcr33","Children Grid: Relationship of Child 3 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"59","dhcr34","Children Grid: Relationship of Child 3 to Person 2: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"60","dhcr35","Children Grid: Relationship of Child 3 to Person 3: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"61","dhcr36","Children Grid: Relationship of Child 3 to Person 4: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"62","dhcr37","Children Grid: Relationship of Child 3 to Person 5: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"63","dhcr38","Children Grid: Relationship of Child 3 to Person 6: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"64","dhcr39","Children Grid: Relationship of Child 3 to Person 7: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"65","dhm3","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"66","dhc4","Children Grid: Child number within these parents(first child, second child etc)"
"67","dhcs4","Children Grid: Sex of Child 4: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"68","dhcby04","Children Grid: Year of Birth of Child 4: Year of birth: What is [name of child~s] date of birth?"
"69","dhcag4","Children Grid: Age of Child 4: What was [name of child~s] age last birthday?"
"70","dhcr49","Children Grid: Relationship of Child 4 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"71","dhcr50","Children Grid: Relationship of Child 4 to Person 2: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"72","dhcr51","Children Grid: Relationship of Child 4 to Person 3: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"73","dhcr52","Children Grid: Relationship of Child 4 to Person 4: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"74","dhcr53","Children Grid: Relationship of Child 4 to Person 5: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"75","dhcr54","Children Grid: Relationship of Child 4 to Person 6: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"76","dhcr55","Children Grid: Relationship of Child 4 to Person 7: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"77","dhm4","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"78","dhc5","Children Grid: Child number within these parents(first child, second child etc)"
"79","dhcs5","Children Grid: Sex of Child 5: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"80","dhcby05","Children Grid: Year of Birth of Child 5: Year of birth: What is [name of child~s] date of birth?"
"81","dhcag5","Children Grid: Age of Child 5: What was [name of child~s] age last birthday?"
"82","dhcr65","Children Grid: Relationship of Child 5 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"83","dhcr66","Children Grid: Relationship of Child 5 to Person 2: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"84","dhcr67","Children Grid: Relationship of Child 5 to Person 3: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"85","dhcr68","Children Grid: Relationship of Child 5 to Person 4: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"86","dhcr69","Children Grid: Relationship of Child 5 to Person 5: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"87","dhcr70","Children Grid: Relationship of Child 5 to Person 6: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"88","dhcr71","Children Grid: Relationship of Child 5 to Person 7: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"89","dhm5","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"90","dhc6","Children Grid: Child number within these parents(first child, second child etc)"
"91","dhcs6","Children Grid: Sex of Child 6: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"92","dhcby06","Children Grid: Year of Birth of Child 6: Year of birth: What is [name of child~s] date of birth?"
"93","dhcag6","Children Grid: Age of Child 6: What was [name of child~s] age last birthday?"
"94","dhcr81","Children Grid: Relationship of Child 6 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"95","dhcr82","Children Grid: Relationship of Child 6 to Person 2: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"96","dhcr83","Children Grid: Relationship of Child 6 to Person 3: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"97","dhcr84","Children Grid: Relationship of Child 6 to Person 4: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"98","dhcr85","Children Grid: Relationship of Child 6 to Person 5: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"99","dhcr86","Children Grid: Relationship of Child 6 to Person 6: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"100","dhcr87","Children Grid: Relationship of Child 6 to Person 7: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"101","dhm6","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"102","dhc7","Children Grid: Child number within these parents(first child, second child etc)"
"103","dhcs7","Children Grid: Sex of Child 7: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"104","dhcby07","Children Grid: Year of Birth of Child 7: Year of birth: What is [name of child~s] date of birth?"
"105","dhcag7","Children Grid: Age of Child 7: What was [name of child~s] age last birthday?"
"106","dhcr97","Children Grid: Relationship of Child 7 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"107","dhcr98","Children Grid: Relationship of Child 7 to Person 2: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"108","dhcr99","Children Grid: Relationship of Child 7 to Person 3: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"109","dhcr100","Children Grid: Relationship of Child 7 to Person 4: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"110","dhcr101","Children Grid: Relationship of Child 7 to Person 5: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"111","dhcr102","Children Grid: Relationship of Child 7 to Person 6: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"112","dhcr103","Children Grid: Relationship of Child 7 to Person 7: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"113","dhm7","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"114","dhc8","Children Grid: Child number within these parents(first child, second child etc)"
"115","dhcs8","Children Grid: Sex of Child 8: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"116","dhcby08","Children Grid: Year of Birth of Child 8: Year of birth: What is [name of child~s] date of birth?"
"117","dhcag8","Children Grid: Age of Child 8: What was [name of child~s] age last birthday?"
"118","dhcr113","Children Grid: Relationship of Child 8 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"119","dhcr114","Children Grid: Relationship of Child 8 to Person 2: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"120","dhcr115","Children Grid: Relationship of Child 8 to Person 3: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"121","dhcr116","Children Grid: Relationship of Child 8 to Person 4: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"122","dhcr117","Children Grid: Relationship of Child 8 to Person 5: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"123","dhm8","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"124","dhc9","Children Grid: Child number within these parents(first child, second child etc)"
"125","dhcs9","Children Grid: Sex of Child 9: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"126","dhcby09","Children Grid: Year of Birth of Child 9: Year of birth: What is [name of child~s] date of birth?"
"127","dhcag9","Children Grid: Age of Child 9: What was [name of child~s] age last birthday?"
"128","dhcr129","Children Grid: Relationship of Child 9 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"129","dhcr130","Children Grid: Relationship of Child 9 to Person 2: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"130","dhcr131","Children Grid: Relationship of Child 9 to Person 3: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"131","dhcr132","Children Grid: Relationship of Child 9 to Person 4: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"132","dhcr133","Children Grid: Relationship of Child 9 to Person 5: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"133","dhm9","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"134","dhc10","Children Grid: Child number within these parents(first child, second child etc)"
"135","dhcs10","Children Grid: Sex of Child 10: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"136","dhcby10","Children Grid: Year of Birth of Child 10: Year of birth: What is [name of child~s] date of birth?"
"137","dhcag10","Children Grid: Age of Child 10: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"138","dhcr145","Children Grid: Relationship of Child 10 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"139","dhcr146","Children Grid: Relationship of Child 10 to Person 2: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"140","dhm10","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"141","dhc11","Children Grid: Child number within these parents(first child, second child etc)"
"142","dhcs11","Children Grid: Sex of Child 11: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"143","dhcby11","Children Grid: Year of Birth of Child 11: Year of birth: What is [name of child~s] date of birth?"
"144","dhcag11","Children Grid: Age of Child 11 (if dk/ref DOB): What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"145","dhcr161","Children Grid: Relationship of Child 11 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"146","dhcr162","Children Grid: Relationship of Child 11 to Person 2: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"147","dhm11","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"148","dhc12","Children Grid: Child number within these parents(first child, second child etc)"
"149","dhcs12","Children Grid: Sex of Child 12: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"150","dhcby12","Children Grid: Year of Birth of Child 12: Year of birth: What is [name of child~s] date of birth?"
"151","dhcag12","Children Grid: Age of Child 12: More for these parents?"
"152","dhcr177","Children Grid: Relationship of Child 12 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"153","dhm12","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"154","dhc13","Children Grid: Child number within these parents(first child, second child etc)"
"155","dhcs13","Children Grid: Sex of Child 13: INTERVIEWER: CODE OR ASK [name of child~s] SEX"
"156","dhcby13","Children Grid: Year of Birth of Child 13: Year of birth: What is [name of child~s] date of birth?"
"157","dhcag13","Children Grid: Age of Child 13: More for these parents?"
"158","dhcr193","Children Grid: Relationship of Child 13 to Person 1: What is [name of child~s] relationship to [adult~s name]? Please choose a number from this card."
"159","dhm13","Children Grid: Whether has any more living children (who are not resident in household): More for these parents?"
"160","dhanypx","INTERVIEWER: [NAME(S) OF ELIGIBLE PERSON(S) IS/ARE] ELIGIBLE FOR INTERVIEW. [DOES HE/SHE/DO ANY/EITHER OF THEM] NEED A PROXY INTERVIEW?"
"161","dhprx01","Person number of people eligible for proxy interview: CODE PERSON NUMBERS OF ANY ELIGIBLE RESPONDENTS INCAPABLE OF INTERVIEW. "
"162","dhprx02","Person number of people eligible for proxy interview: CODE PERSON NUMBERS OF ANY ELIGIBLE RESPONDENTS INCAPABLE OF INTERVIEW"
"163","didob","Can I just check, that your date of birth is  {date recorded previously}?"
"164","didbny","Year of birth from individual demographics"
"165","diag","What was your age last birthday?"
"166","diint","Who is completing the proxy. Person number"
"167","dipre","What is respondent~s relationship to proxy?"
"168","disex","Subject~s sex"
"169","dimar","Subject~s current legal marital status"
"170","digran","Do you have any living grandchildren or great-grandchildren?"
"171","dignmy","How many living grandchildren or great-grandchildren do you have?"
"172","disib","How many living brothers or sisters do you have? {instruction to include foster if asked}"
"173","dinma","Is your natural mother still alive?"
"174","dianm","How old is your natural mother?"
"175","dimad","How old was she {natural mother} when she died? "
"176","dicdnm","Did your mother die of any of the conditions on this card?"
"177","dinfa","Is your natural father still alive?"
"178","dianf","How old is your natural father?"
"179","difad","How old was he {natural father} when she died? "
"180","dicdnf","Did your father die of any of the conditions on this card?"
"181","dikliv","Who did you live with for most of your childhood?"
"182","diklivc","Whether answer to dikliv was recoded post-interview from text answer"
"183","difjob","What was your father~s (or main carer~s) job when you were 14?."
"184","hegenh","How is your health in general? Would you say it was …? {start of section}"
"185","hehelf","Would you say your health is ... ? {start of section}"
"186","heill","Do you have any long-standing illness, disability or infirmity? ...I mean anything that has troubled you or is likely to affect you over a period of time."
"187","helim","[Does this/do these] illness(es) or disability(ies) limit your activities in any way?"
"188","hefunc","By yourself and without using any special equipment, how much difficulty do you have walking for a quarter of a mile? Do you have …"
"189","heatt01","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 1st"
"190","heatt02","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 2nd"
"191","heatt03","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 3rd"
"192","heatt04","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 4th"
"193","heatt05","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 5th"
"194","heatt06","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 6th"
"195","heatt07","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 7th"
"196","heatt08","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 8th"
"197","heatt09","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 9th"
"198","heatt10","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 10th"
"199","heatt11","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 11th"
"200","heatt12","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 12th"
"201","heatt13","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 13th"
"202","heatt14","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 14th"
"203","heatt15","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 15th"
"204","heatt16","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 16th"
"205","heatt17","What symptoms [prevent you/make it difficult to] walk(ing) quarter of a mile? 17th"
"206","heata","Which of these is the main symptom that [prevents you from walking/makes it dificult for you to walk] quarter of a mile?"
"207","heeye","Is your eyesight (using glasses or corrective lens as usual) ... ?"
"208","hefrnd","How good is your eyesight for seeing things at a distance, like recognising a friend across the street (using glasses or corrective lens as usual)? Would you say it is …"
"209","hepap","How good is your eyesight for seeing things up close, like reading ordinary newspaper print (using glasses or corrective lens as usual)? Would you say it is ... "
"210","heopt1","Has a doctor or optician ever told you that [have/have had] ... {glaucoma..} "
"211","heopt2","Has a doctor or optician ever told you that [have/have had] ... {glaucoma..} "
"212","heopt3","Has a doctor or optician ever told you that [have/have had] ... {glaucoma..} "
"213","heopt4","Has a doctor or optician ever told you that [have/have had] ... {glaucoma..} "
"214","heopt5","Has a doctor or optician ever told you that [have/have had] ... {glaucoma..} "
"215","hecat","Have you ever had cataract surgery?"
"216","hehear","Is your hearing (using a hearing aid as usual) …?"
"217","hehra","Do you find it difficult to follow a conversation if there is background noise, such as TV, radio or children playing (using a hearing aid as usual)?"
"218","hedia01","Has a doctor ever told you that you [have/have had] any of the conditions in this card?{heart conditions}"
"219","hedia02","Has a doctor ever told you that you [have/have had] any of the conditions in this card?{heart conditions}"
"220","hedia03","Has a doctor ever told you that you [have/have had] any of the conditions in this card?{heart conditions}"
"221","hedia04","Has a doctor ever told you that you [have/have had] any of the conditions in this card?{heart conditions}"
"222","hedia05","Has a doctor ever told you that you [have/have had] any of the conditions in this card?{heart conditions}"
"223","hedia06","Has a doctor ever told you that you [have/have had] any of the conditions in this card?{heart conditions}"
"224","hedia07","Has a doctor ever told you that you [have/have had] any of the conditions in this card?{heart conditions}"
"225","hedia08","Has a doctor ever told you that you [have/have had] any of the conditions in this card?{heart conditions}"
"226","hedia09","Has a doctor ever told you that you [have/have had] any of the conditions in this card?{heart conditions}"
"227","hedia10","Has a doctor ever told you that you [have/have had] any of the conditions in this card?{heart conditions}"
"228","hedim01","MERGED - Has a doctor ever told you that you [have/have had] any of the conditions in this card? {heart conditions}"
"229","hedim02","MERGED - Has a doctor ever told you that you [have/have had] any of the conditions in this card? {heart conditions}"
"230","hedim03","MERGED - Has a doctor ever told you that you [have/have had] any of the conditions in this card? {heart conditions}"
"231","hedim04","MERGED - Has a doctor ever told you that you [have/have had] any of the conditions in this card? {heart conditions}"
"232","hedim05","MERGED - Has a doctor ever told you that you [have/have had] any of the conditions in this card? {heart conditions}"
"233","hedim06","MERGED - Has a doctor ever told you that you [have/have had] any of the conditions in this card? {heart conditions}"
"234","hedim07","MERGED - Has a doctor ever told you that you [have/have had] any of the conditions in this card? {heart conditions}"
"235","hemda","Are you currently taking any medicines, tablets or pills for high blood pressure?"
"236","heaga","Approximately how old were you when first told by a doctor that you had angina? {years}"
"237","heyra","In the last two years, have you had any angina or chest pains due to your heart?"
"238","heagb","Approximately how old were you when first told by a doctor that you had a heart attack (including mycardial infarction or thrombosis)? {years}"
"239","heyrb","In the last two years, have you had a heart attack or myocardial infarction?"
"240","heagc","Approximately how old were you when first told by a doctor that you had congestive heart failure? {years}"
"241","heagd","Approximately how old were you when first told by a doctor that you had diabetes or high blood sugar? {years}"
"242","heins","Do you currently inject insulin for diabetes?"
"243","hemdb","Are you currently taking any tablets, pills or other medicines that you swallow for diabetes?"
"244","heage","Approximately how old were you when first told by a doctor that you had a stroke? {years}"
"245","hepbs","Do you have any remaining problems because of your stroke(s)?"
"246","hewks","Do you have weakness in you arms and legs, or decreased ability to move or use them?"
"247","hespk","Do you have any difficulty speaking or swallowing?"
"248","hevsi","Do you have any difficulty with your vision?"
"249","hethk","Do you have any difficulty in thinking or finding the right words to say?"
"250","hedib01","Has a doctor ever told you that you [have/have had] any of the conditions in this card? {chronic lung disease ..}"
"251","hedib02","Has a doctor ever told you that you [have/have had] any of the conditions in this card? {chronic lung disease ..}"
"252","hedib03","Has a doctor ever told you that you [have/have had] any of the conditions in this card? {chronic lung disease ..}"
"253","hedib04","Has a doctor ever told you that you [have/have had] any of the conditions in this card? {chronic lung disease ..}"
"254","hedib05","Has a doctor ever told you that you [have/have had] any of the conditions in this card? {chronic lung disease ..}"
"255","hedib06","Has a doctor ever told you that you [have/have had] any of the conditions in this card? {chronic lung disease ..}"
"256","hedib07","Has a doctor ever told you that you [have/have had] any of the conditions in this card? {chronic lung disease ..}"
"257","hedib08","Has a doctor ever told you that you [have/have had] any of the conditions in this card? {chronic lung disease ..}"
"258","hedib09","Has a doctor ever told you that you [have/have had] any of the conditions in this card? {chronic lung disease ..}"
"259","hedib10","Has a doctor ever told you that you [have/have had] any of the conditions in this card? {chronic lung disease ..}"
"260","helng","Are you taking medication or other treatment for your lung condition?"
"261","heama","Are you taking medication or other treatment for your asthma?"
"262","heart1","Which types of arthritis do you have? 1st"
"263","heart2","Which types of arthritis do you have? 2nd"
"264","heart3","Which types of arthritis do you have? 3rd"
"265","heagf","Approximately how old were you when first told by a doctor that you had arthritis? {years}"
"266","heagg","Approximately how old were you when first told by a doctor that you had cancer or a malignant tumour? {years}"
"267","hecana","In which organ or part of your body did your cancer or malignant tumour start? {shown card}"
"268","hecanb","During the last two years have you received any treatment for your cancer?"
"269","heprk","Approximately how old were you when first told by a doctor that you had Parkinson~s disease? {years}"
"270","heagh","Approximately how old were you when first told by a doctor that you had emotional, nervous or psychiatric problems? {years}"
"271","hepsy1","What type of emotional, nervous or psychiatric problems do/did you have? 1st"
"272","hepsy2","What type of emotional, nervous or psychiatric problems do/did you have? 2nd"
"273","hepsy3","What type of emotional, nervous or psychiatric problems do/did you have? 3rd"
"274","hepsy4","What type of emotional, nervous or psychiatric problems do/did you have? 4th"
"275","hepsy5","What type of emotional, nervous or psychiatric problems do/did you have? 5th"
"276","hepsy6","What type of emotional, nervous or psychiatric problems do/did you have? 6th"
"277","hepsy7","What type of emotional, nervous or psychiatric problems do/did you have? 7th"
"278","hepsy8","What type of emotional, nervous or psychiatric problems do/did you have? 8th"
"279","hepsy9","What type of emotional, nervous or psychiatric problems do/did you have? 9th"
"280","heyrc","During the last two years have you had emotional, nervous or psychiatric problems?"
"281","heagi","Approximately how old were you when first told by a doctor that you had Alzheimer~s disease? {years}"
"282","heagj","Approximately how old were you when first told by a doctor that you had emotional, nervous or psychiatric problems? {years}"
"283","hefla","Have you fallen down in the last two years (for any reason)?"
"284","heflb","How many times have you fallen down in the last two years?"
"285","heflc","In [that fall/any of the falls] did you injure yourself seriously enough to need medical treatment?"
"286","hefrac","Have you ever fractured your hip?"
"287","heji","Have you ever had any joint replacements?"
"288","hejia1","Which joints did you have replaced? 1st"
"289","hejia2","Which joints did you have replaced? 2nd"
"290","hejia3","Which joints did you have replaced? 3rd"
"291","hejia4","Which joints did you have replaced? 4th"
"292","hejia5","Which joints did you have replaced? 5th"
"293","hejia6","Which joints did you have replaced? 6th"
"294","hejib","(Was/Were) the hip replacement(s) because of arthritis, a fracture or for some other reason?"
"295","hejic","^cHavehas[pnum] ^youname[pnum] had a hip replacement in the last two years?"
"296","heiqa","Whether proxy could report on respondent~s memory or intelligence two years ago {2000} compared with now."
"297","heiqb","Compared with two years ago, how is respondent at remembering things about family and friends, like occupations, birthdays or addresses?"
"298","heiqc","Compared with two years ago, how is respondent at remembering things that have happened recently?"
"299","heiqd","Compared with two years ago, how is respondent at recalling conversations a few days later?"
"300","heiqe","Compared with two years ago, how is respondent at remembering his/her address and telephone number?"
"301","heiqf","Compared with two years ago, how is respondent at remembering what day and month it is?"
"302","heiqg","Compared with two years ago, how is respondent at remembering where things are usually kept?"
"303","heiqh","Compared with two years ago, how is respondent at remembering where to find things which have been put in a different place from usual?"
"304","heiqi","Compared with two years ago, how is respondent at knowing how to work familiar machines around the house?"
"305","heiqj","Compared with two years ago, how is respondent at learning to use a new gadget or machine around the house?"
"306","heiqk","Compared with two years ago, how is respondent at learning new things in general?"
"307","heiql","Compared with two years ago, how is respondent at following a story in a book or on TV?"
"308","heiqm","Compared with two years ago, how is respondent at making decisions on everyday matters?"
"309","heiqn","Compared with two years ago, how is respondent at handling money for shopping?"
"310","heiqo","Compared with two years ago, how is respondent at handling financial matters, like the pension or dealing with the bank?"
"311","heiqp","Compared with two years ago, how is respondent at handling other everyday arithmetic problems, like knowing how much food to buy, or knowing how long between visits from family or friends?"
"312","heiqq","Compared with two years ago, how is respondent at using his/her intelligence to understand what~s going on and to reason things through?"
"313","hepain","Are you often troubled with pain?"
"314","hepaa","How bad is the pain most of the time? Is it …  ?"
"315","hepab","Whether asked questions re pain if walking on flat surface. Code 2 if can~t walk or never walks"
