"","name","label"
"260","DHCR158","Relationship of 10th child to 14th person in household"
"261","DHCR159","Relationship of 10th child to 15th person in household"
"262","DHCR160","Relationship of 10th child to 16th person in household"
"263","DhPA11","Person number of Parent A for 11th child"
"264","DhPB11","Person number of Parent B for 11th child"
"265","DhC11","Children Grid: Child number within these parents (first child, second child etc)"
"266","DhCS11","Children Grid: Sex of Child 11"
"267","DHDoBC11","Whether confirms date of birth recorded at Wave 3"
"268","DhCAg11","Children Grid: Age of Child 11"
"269","DHCR161","Relationship of 11th child to 1st person in household"
"270","DHCR162","Relationship of 11th child to 2nd person in household"
"271","DHCR163","Relationship of 11th child to 3rd person in household"
"272","DHCR164","Relationship of 11th child to 4th person in household"
"273","DHCR165","Relationship of 11th child to 5th person in household"
"274","DHCR166","Relationship of 11th child to 6th person in household"
"275","DHCR167","Relationship of 11th child to 7th person in household"
"276","DHCR168","Relationship of 11th child to 8th person in household"
"277","DHCR169","Relationship of 11th child to 9th person in household"
"278","DHCR170","Relationship of 11th child to 10th person in household"
"279","DHCR171","Relationship of 11th child to 11th person in household"
"280","DHCR172","Relationship of 11th child to 12th person in household"
"281","DHCR173","Relationship of 11th child to 13th person in household"
"282","DHCR174","Relationship of 11th child to14th person in household"
"283","DHCR175","Relationship of 11th child to 15th person in household"
"284","DHCR176","Relationship of 11th child to 16th person in household"
"285","DhPA12","Person number of Parent A for 12th child"
"286","DhPB12","Person number of Parent B for 12th child"
"287","DhC12","Children Grid: Child number within these parents (first child, second child etc)"
"288","DhCS12","Children Grid: Sex of Child 12"
"289","DHDoBC12","Whether confirms date of birth recorded at Wave 3"
"290","DhCAg12","Children Grid: Age of Child 12"
"291","DHCR177","Relationship of 12th child to 1st person in household"
"292","DHCR178","Relationship of 12th child to 2nd person in household"
"293","DHCR179","Relationship of 12th child to 3rd person in household"
"294","DHCR180","Relationship of 12th child to 4th person in household"
"295","DHCR181","Relationship of 12th child to 5th person in household"
"296","DHCR182","Relationship of 12th child to 6th person in household"
"297","DHCR183","Relationship of 12th child to 7th person in household"
"298","DHCR184","Relationship of 12th child to 8th person in household"
"299","DHCR185","Relationship of 12th child to 9th person in household"
"300","DHCR186","Relationship of 12th child to 10th person in household"
"301","DHCR187","Relationship of 12th child to 11th person in household"
"302","DHCR188","Relationship of 12th child to 12th person in household"
"303","DHCR189","Relationship of 12th child to 13th person in household"
"304","DHCR190","Relationship of 12th child to 14th person in household"
"305","DHCR191","Relationship of 12th child to 15th person in household"
"306","DHCR192","Relationship of 12th child to 16th person in household"
"307","DhPA13","Person number of Parent A for 13th child"
"308","DhPB13","Person number of Parent B for 13th child"
"309","DhC13","Children Grid: Child number within these parents (first child, second child etc)"
"310","DhCS13","Children Grid: Sex of Child 13"
"311","DHDoBC13","Whether confirms date of birth recorded at Wave 3"
"312","DhCAg13","Children Grid: Age of Child 13"
"313","DHCR193","Relationship of 13th child to 1st person in household"
"314","DHCR194","Relationship of 13th child to 2nd person in household"
"315","DHCR195","Relationship of 13th child to 3rd person in household"
"316","DHCR196","Relationship of 13th child to 4th person in household"
"317","DHCR197","Relationship of 13th child to 5th person in household"
"318","DHCR198","Relationship of 13th child to 6th person in household"
"319","DHCR199","Relationship of 13th child to 7th person in household"
"320","DHCR200","Relationship of 13th child to 8th person in household"
"321","DHCR201","Relationship of 13th child to 9th person in household"
"322","DHCR202","Relationship of 13th child to 10th person in household"
"323","DHCR203","Relationship of 13th child to 11th person in household"
"324","DHCR204","Relationship of 13th child to 12th person in household"
"325","DHCR205","Relationship of 13th child to 13th person in household"
"326","DHCR206","Relationship of 13th child to 14th person in household"
"327","DHCR207","Relationship of 13th child to 15th person in household"
"328","DHCR208","Relationship of 13th child to 16th person in household"
"329","DhPA14","Person number of Parent A for 14th child"
"330","DhPB14","Person number of Parent B for 14th child"
"331","DhC14","Children Grid: Child number within these parents (first child, second child etc)"
"332","DhCS14","Children Grid: Sex of Child 14"
"333","DHDoBC14","Whether confirms date of birth recorded at Wave 3"
"334","DhCAg14","Children Grid: Age of Child 14"
"335","DHCR209","Relationship of 14th child to 1st person in household"
"336","DHCR210","Relationship of 14th child to 2nd person in household"
"337","DHCR211","Relationship of 14th child to 3rd person in household"
"338","DHCR212","Relationship of 14th child to 4th person in household"
"339","DHCR213","Relationship of 14th child to 5th person in household"
"340","DHCR214","Relationship of 14th child to 6th person in household"
"341","DHCR215","Relationship of 14th child to 7th person in household"
"342","DHCR216","Relationship of 14th child to 8th person in household"
"343","DHCR217","Relationship of 14th child to 9th person in household"
"344","DHCR218","Relationship of 14th child to 10th person in household"
"345","DHCR219","Relationship of 14th child to 11th person in household"
"346","DHCR220","Relationship of 14th child to 12th person in household"
"347","DHCR221","Relationship of 14th child to 13th person in household"
"348","DHCR222","Relationship of 14th child to 14th person in household"
"349","DHCR223","Relationship of 14th child to 15th person in household"
"350","DHCR224","Relationship of 14th child to 16th person in household"
"351","DhPA15","Person number of Parent A for 15th child"
"352","DhPB15","Person number of Parent B for 15th child"
"353","DhC15","Children Grid: Child number within these parents (first child, second child etc)"
"354","DhCS15","child s sex (QCH.C[15].DhCS)"
"355","DHDoBC15","Whether confirms date of birth recorded at Wave 3"
"356","DhCAg15","Children Grid: Age of Child 15"
"357","DHCR225","Relationship of 15th child to 1st person in household"
"358","DHCR226","Relationship of 15th child to 2nd person in household"
"359","DHCR227","Relationship of 15th child to 3rd person in household"
"360","DHCR228","Relationship of 15th child to 4th person in household"
"361","DHCR229","Relationship of 15th child to 5th person in household"
"362","DHCR230","Relationship of 15th child to 6th person in household"
"363","DHCR231","Relationship of 15th child to 7th person in household"
"364","DHCR232","Relationship of 15th child to 8th person in household"
"365","DHCR233","Relationship of 15th child to 9th person in household"
"366","DHCR234","Relationship of 15th child to 10th person in household"
"367","DHCR235","Relationship of 15th child to 11th person in household"
"368","DHCR236","Relationship of 15th child to 12th person in household"
"369","DHCR237","Relationship of 15th child to 13th person in household"
"370","DHCR238","Relationship of 15th child to 14th person in household"
"371","DHCR239","Relationship of 15th child to 15th person in household"
"372","DHCR240","Relationship of 15th child to 16th person in household"
"373","DhPA16","Person number of Parent A for 16th child"
"374","DhPB16","Person number of Parent B for 16th child"
"375","DhC16","Children Grid: Child number within these parents (first child, second child etc)"
"376","DhCS16","child s sex (QCH.C[16].DhCS)"
"377","DHDoBC16","Whether confirms date of birth recorded at Wave 3"
"378","DhCAg16","Children Grid: Age of Child 16"
"379","DHCR241","Relationship of 16th child to 1st person in household"
"380","DHCR242","Relationship of 16th child to 2nd person in household"
"381","DHCR243","Relationship of 16th child to 3rd person in household"
"382","DHCR244","Relationship of 16th child to 4th person in household"
"383","DHCR245","Relationship of 16th child to 5th person in household"
"384","DHCR246","Relationship of 16th child to 6th person in household"
"385","DHCR247","Relationship of 16th child to 7th person in household"
"386","DHCR248","Relationship of 16th child to 8th person in household"
"387","DHCR249","Relationship of 16th child to 9th person in household"
"388","DHCR250","Relationship of 16th child to 10th person in household"
"389","DHCR251","Relationship of 16th child to 11th person in household"
"390","DHCR252","Relationship of 16th child to 12th person in household"
"391","DHCR253","Relationship of 16th child to 13th person in household"
"392","DHCR254","Relationship of 16th child to 14th person in household"
"393","DHCR255","Relationship of 16th child to 15th person in household"
"394","DHCR256","Relationship of 16th child to 16th person in household"
"395","DiDob","Whether respondent confirms date of birth recorded at Wave 5"
"396","DiInt","Person number of proxy respondent"
"397","DiPRe","Relationship of proxy respondent to participant"
"398","DiSexC","Whether confirms sex recorded at Wave 5"
"399","DiSex","Respondent sex"
"400","DiMar","Respondent current legal marital status"
"401","MiRel","Relationship of informant to respondent in Institution"
"402","MiSpou","Whether respondent in institution has a partner"
"403","MiLive","Where does partner of respondent in institution live"
"404","MiSInt","Whether respondent in institution has been interviewed in Wave 5"
"405","MiFin","Whether couple with respondent in institution keep finances separate"
"406","DiGran","Whether respondent has any grandchildren/great grandchildren"
"407","DiGnMyC","Whether confirms number of grandchildren/great grandchildren recorded at Wave 5"
"408","DiGnMy","Number of grandchildren/great grandchildren"
"409","DiSibC","Whether confirms number of siblings recorded at Wave 5"
"410","DiSib","Number of living brothers/sisters"
"411","DiNMA","Whether mother of respondent is still alive"
"412","DiANM","Age of natural mother"
"413","DiMADI","Whether natural mother has/had diabetes"
"414","DiMaD","Age (or estimated age) at death of mother of respondent"
"415","DiMdyr","Year mother died "
"416","DiCDNM","Cause of death of mother of respondent"
"417","DiMaedu","Age mother finished education"
"418","DiNFA","Whether father of respondent is still alive"
"419","DiANF","Age of natural father"
"420","DiFADI","Whether natural father has/had diabetes"
"421","DiFAD","Age (or estimated age) at death of father of respondent"
"422","DiCDNF","Cause of death of father of respondent"
"423","DiPaEdu","Age father finished education"
"424","DiKLiv","Whom respondent lived with for most of childhood"
"425","diklivc","Whether answer to dikliv was recoded post-interview from text answer"
"426","DiFJob","Occupation of father (or main carer) when respondent was 14"
"427","Hehelf","Self-reported general health"
"428","Heill","Whether has self-reported long-standing illness"
"429","Helim","Whether long-standing illness is limiting"
"430","HeLWk","Whether has self-reported health problem/disability that limits paid work"
"431","Hetemp","Whether expects health problem/disability to last less than 3 months"
"432","HeFunc","Difficulty walking 1/4 mile unaided"
"433","HeEye","Self-reported eyesight (while using lenses, if appropriate)"
"434","Heeyea","Whether registered with local council as sight impaired"
"435","Hefrnd","Eyesight for recognition of friend across street"
"436","Hepap","Eyesight for reading ordinary newspaper print"
"437","heopcgl","Whether confirms glaucoma diagnosis"
"438","heopcdi","Whether confirms diabetic eye disease diagnosed"
"439","heopcmd","Whether confirms macular degeneration diagnosis"
"440","heopcca","Whether confirms cataract diagnosis"
"441","heopfgl","Eye: diagnosed glaucoma fed forward"
"442","heopfdi","Eye: diagnosed diabetic eye disease fed forward"
"443","heopfmd","Eye: diagnosed macular degeneration fed forward"
"444","heopfca","Eye: diagnosed cataract fed forward"
"445","heopngl","Reason disputed glaucoma diagnosis fed forward"
"446","heopndi","Reason disputed diabetic eye disease diagnosis fed forward"
"447","heopnmd","Reason disputed macular degeneration diagnosis fed forward"
"448","heopnca","Reason disputed cataract diagnosis fed forward"
"449","heopsgl","Whether still has glaucoma"
"450","heopsdi","Whether still has diabetic eye disease"
"451","heopsmd","Whether still has macular degeneration"
"452","heopsca","Whether still has cataract"
"453","heoptgl","Eye: glaucoma diagnosis newly reported "
"454","heoptdi","Eye: diabetic eye disease diagnosis newly reported "
"455","heoptmd","Eye: macular degeneration diagnosis newly reported"
"456","heoptca","Eye: cataract diagnosis newly reported"
"457","HeOpt96","Eye: no diagnosis newly reported "
"458","hedreyr","Eye: whether doctor or optician recommended cataract removal"
"459","HeCat","Whether had cataract surgery"
"460","HECATN","cataract surgery: who paid"
"461","HeHear","Self-reported hearing (while using hearing aid if appropriate)"
"462","HeHra","Hearing: whether finds it difficult to follow conversation when background noise"
"463","heslpa","Sleep: how often respondent has difficulty falling asleep"
"464","heslpb","Sleep: frequency wake up several times at night"
"465","heslpc","Sleep: no. days trouble staying asleep in last month"
"466","heslpd"," Sleep: frequency wake up feeling tired & worn out"
"467","heslpe","Sleep: number of hours on average week night"
"468","heslpx","Sleep: frequency doze off/nap in morning or afternoon"
"469","heslpf"," Sleep: rating sleep quality overall"
"470","Hebpchk","Blood pressure: whether checked by doctor or nurse in past year"
"471","hedawbp","Diagnosed high blood pressure fed forward"
"472","hedacbp","Whether confirms high blood pressure diagnosis"
"473","hedanbp","Reason disputed high blood pressure diagnosis fed forward"
"474","hedasbp","Whether still has high blood pressure"
"475","hedawan","Diagnosed angina fed forward"
"476","hedacan","Whether confirms angina diagnosis"
"477","hedanan","Reason disputed angina diagnosis fed forward"
"478","hedasan","Whether still has angina"
"479","hedawmi","Diagnosed heart attack fed forward"
"480","hedacmi","Whether confirms heart attack diagnosis "
"481","hedanmi","Reason disputed heart attack diagnosis fed forward"
"482","hedawhf","Diagnosed congestive heart failure fed forward"
"483","hedachf","Whether confirms congestive heart failure diagnosis"
"484","hedanhf","Reason disputed congestive heart failure diagnosis fed forward"
"485","hedashf","Whether still has congestive heart failure"
"486","hedawhm","Diagnosed heart murmur fed forward"
"487","hedachm","Whether confirms heart murmur diagnosis"
"488","hedanhm","Reason disputed heart murmur diagnosis fed forward"
"489","hedashm","Whether still has heart murmur"
"490","hedawar","Diagnosed abnormal heart rhythm fed forward"
"491","hedacar","Whether confirms abnormal heart rhythm diagnosis"
"492","hedanar","Reason disputed abnormal heart rhythm diagnosis fed forward"
"493","hedasar","Whether still has abnormal heart rhythm"
"494","hedawdi","Diagnosed diabetes or high blood sugar fed forward"
"495","hedacdi","Whether confirms diabetes or high blood sugar diagnosis"
"496","hedandi","Reason disputed diabetes or high blood sugar diagnosis fed forward"
"497","hedawst","Diagnosed stroke fed forward"
"498","hedacst","Whether confirms stroke diagnosis"
"499","hedanst","Reason disputed stroke diagnosis fed forward"
"500","hedawch","Diagnosed high cholesterol fed forward"
"501","hedacch","Whether confirms high cholesterol diagnosis"
"502","hedanch","Reason disputed high cholesterol diagnosis fed forward"
"503","hedasch","Whether still has high cholesterol"
"504","hedawot","Diagnosed other heart disease fed forward"
"505","hedacot","Whether confirms other heart disease diagnosis"
"506","hedanot","Reason disputed other heart disease diagnosis fed forward"
"507","hedasot","Whether still has other heart disease"
"508","hediabp","CVD: high blood pressure diagnosis newly reported"
"509","hediaan","CVD: angina diagnosis newly reported"
"510","hediami","CVD: heart attack diagnosis newly reported"
"511","hediahf","CVD: congestive heart failure diagnosis newly reported"
"512","hediahm","CVD: heart murmur diagnosis newly reported"
"513","hediaar","CVD: abnormal heart rhythm diagnosis newly reported"
"514","hediadi","CVD: diabetes or high blood sugar diagnosis newly reported"
"515","hediast","CVD: stroke diagnosis newly reported"
"516","hediach","CVD: high cholesterol diagnosis newly reported"
"517","hedia95","CVD: other heart disease diagnosis newly reported"
"518","hedia96","CVD: no new diagnosis reported"
"519","hedimbp","CVD: high blood pressure diagnosis newly reported (merged)"
